Employees.eid  Employees.ename  Employees.salary  Certified.eid  Certified.aid  
145	umbnrbillh	1130	145	6922	
145	umbnrbillh	1130	145	1489	
146	ojxwrsukqw	4292	146	7401	
150	ixdnqtowld	348	150	658	
151	nbjwuqxech	2656	151	6711	
151	nbjwuqxech	2656	151	2069	
152	rjqizuxsix	4841	152	8081	
153	kkhyzeqlgi	875	153	1289	
153	kkhyzeqlgi	875	153	1001	
155	wgtcazaclf	3209	155	10427	
156	qtkjbpggma	4748	156	1059	
156	qtkjbpggma	4748	156	10173	
160	aozwwarsfo	2259	160	8719	
163	gvfynkuqpy	1042	163	6082	
164	aeimnucyvp	4641	164	8704	
166	pvsblbrdwi	1950	166	9557	
166	pvsblbrdwi	1950	166	9186	
167	rtlrosufxk	2983	167	9486	
168	eubsgglcuf	3835	168	6711	
168	eubsgglcuf	3835	168	9108	
168	eubsgglcuf	3835	168	5599	
169	ahjxsyafip	2193	169	1717	
171	dzdlfgqjqg	4619	171	7241	
173	xijsxnybfg	3493	173	2644	
176	hpphqrddwv	4803	176	178	
178	vprlmanbcb	4993	178	1774	
179	ansdsqukcd	1504	179	5641	
179	ansdsqukcd	1504	179	4778	
181	romzkaqpfs	3533	181	2448	
182	xevjexpnpd	4734	182	4720	
184	rchbldvdlx	1444	184	1382	
184	rchbldvdlx	1444	184	2185	
188	jqdmbqudcy	3076	188	7529	
189	tdjetsewgm	4452	189	1099	
191	tgokamzzab	1519	191	5711	
192	nwcyzzkush	1908	192	1639	
194	imnkmriujr	4064	194	2530	
195	aqjuqkfexr	2022	195	6217	
195	aqjuqkfexr	2022	195	2830	
196	gzmldgrjba	3499	196	1405	
197	bxckpktavj	4121	197	8504	
198	inswiawogb	2373	198	3807	
201	emfizumiva	872	201	9868	
202	ubijbbdhzi	2421	202	8077	
203	ktjbmhioyo	750	203	1183	
210	bshufruyeg	3618	210	5062	
211	niibsbresq	1087	211	2781	
213	lrjxhhhvuz	3143	213	8310	
216	xofshcijxd	1468	216	7941	
217	vwtaujmobj	3335	217	8463	
222	yygxjavmsr	1266	222	9134	
226	uppipvnpeq	4621	226	483	
228	makzdovnup	2551	228	10431	
228	makzdovnup	2551	228	8691	
230	gptiouyoxg	4122	230	8942	
230	gptiouyoxg	4122	230	4418	
230	gptiouyoxg	4122	230	1845	
231	yrzbsvxwsg	3314	231	7558	
235	vzctpjovwm	4225	235	2528	
236	pttzwbqlwm	2000	236	6445	
236	pttzwbqlwm	2000	236	11000	
236	pttzwbqlwm	2000	236	3473	
239	czdjqmqapa	37	239	3392	
240	siwblnddij	179	240	8060	
240	siwblnddij	179	240	2485	
240	siwblnddij	179	240	10540	
240	siwblnddij	179	240	8664	
242	aghyhzpkpb	3836	242	8236	
242	aghyhzpkpb	3836	242	9904	
244	zkkykzqvmi	3951	244	4815	
245	lozgiktdkb	1517	245	10346	
246	lwnsxfjjvh	3537	246	8032	
246	lwnsxfjjvh	3537	246	8434	
247	xacglbiapb	3624	247	9559	
248	vlwrthgapl	2730	248	2033	
248	vlwrthgapl	2730	248	5496	
248	vlwrthgapl	2730	248	8316	
250	nioaaedsdb	2712	250	10913	
253	iuypfvprqb	784	253	3710	
253	iuypfvprqb	784	253	6126	
254	eovnsumyhr	4809	254	5848	
256	nwnzbypjgr	913	256	5085	
257	fjiurqyumi	4196	257	6226	
257	fjiurqyumi	4196	257	249	
259	wujalhjgpc	1542	259	4862	
259	wujalhjgpc	1542	259	6340	
261	wrwgugacjr	936	261	9920	
262	ukloazopvm	1451	262	10787	
262	ukloazopvm	1451	262	7806	
262	ukloazopvm	1451	262	4275	
263	zxguvwejni	1549	263	6163	
263	zxguvwejni	1549	263	539	
265	cvltcrwpjq	3160	265	3174	
269	duhzugcses	4126	269	61	
270	ilybpemhjz	2054	270	4603	
271	picuglhpbs	4804	271	4491	
272	dxusystiwi	2539	272	3896	
272	dxusystiwi	2539	272	9519	
274	vgwduiqwvu	2444	274	2021	
276	yhvrvsvjuv	4016	276	10338	
276	yhvrvsvjuv	4016	276	5764	
277	ornglzcygj	3675	277	10426	
277	ornglzcygj	3675	277	6312	
277	ornglzcygj	3675	277	6443	
277	ornglzcygj	3675	277	1523	
281	qpemqvlyiy	2847	281	1822	
281	qpemqvlyiy	2847	281	2000	
282	krhgfcbqqo	4665	282	6322	
282	krhgfcbqqo	4665	282	8193	
283	osxwcdqklm	2333	283	3342	
283	osxwcdqklm	2333	283	2775	
283	osxwcdqklm	2333	283	2788	
285	wzhqhlzmjg	1087	285	458	
286	flojhirbsc	1817	286	3519	
286	flojhirbsc	1817	286	7899	
288	jphqaibfmc	803	288	10556	
288	jphqaibfmc	803	288	9964	
290	uboobufbvq	149	290	4853	
292	nwcfvqtacf	368	292	5359	
292	nwcfvqtacf	368	292	10302	
292	nwcfvqtacf	368	292	1113	
293	xfzfahgxxt	3403	293	6948	
294	kulkyqixca	3344	294	652	
297	gdxnsdqfoa	1792	297	8934	
298	tvwghlqqnp	4673	298	9564	
302	zrwgpmnyml	1413	302	10073	
303	zzzivqqyau	1792	303	160	
303	zzzivqqyau	1792	303	4153	
304	oynjfpafkq	4367	304	5982	
304	oynjfpafkq	4367	304	4104	
307	mjxwugvhwf	62	307	3022	
308	csctfccqtr	3592	308	5849	
309	ekqphlnmve	1458	309	10919	
310	otlsvyozrg	2194	310	1936	
313	flkctopztx	3372	313	6963	
313	flkctopztx	3372	313	3202	
314	eygkdqconp	4754	314	7993	
314	eygkdqconp	4754	314	8295	
316	uvvpnqfmmb	4788	316	6090	
317	sxbkgabuxx	2855	317	4793	
322	pwojgfxseg	1391	322	1557	
324	izbnpeeldw	834	324	9198	
325	ridpwcjwst	1710	325	991	
327	vjyquztgxj	4865	327	9074	
330	xldcaostbo	4348	330	4251	
331	etkfqhusgh	3112	331	5621	
332	nqadrunzou	2864	332	9726	
332	nqadrunzou	2864	332	2641	
333	imrwxznpuk	595	333	9867	
334	hsdwicxqkd	823	334	450	
335	hpfmogzpqp	2847	335	741	
335	hpfmogzpqp	2847	335	6618	
336	powpqzcfnf	1885	336	7827	
336	powpqzcfnf	1885	336	1935	
337	pqttilepqq	1741	337	6827	
337	pqttilepqq	1741	337	9099	
339	xlkseefoko	519	339	9189	
341	itcithbuxn	1891	341	5209	
342	ejtagzlyoh	1465	342	384	
342	ejtagzlyoh	1465	342	2572	
343	obgfmiicka	576	343	2765	
343	obgfmiicka	576	343	8128	
344	hfnhpfbikp	4408	344	10143	
345	qtqgnwvkna	2342	345	9017	
346	ahqzsehkcw	4985	346	4831	
347	kprmqcizla	1636	347	127	
348	nkhuhttehk	1426	348	1881	
348	nkhuhttehk	1426	348	10454	
348	nkhuhttehk	1426	348	427	
349	xuxlthnmxx	2641	349	119	
349	xuxlthnmxx	2641	349	2509	
350	izihetcszm	660	350	6992	
351	mqymntknbn	1219	351	6094	
353	uxlupezeyl	3164	353	1789	
355	mipcgfhdea	612	355	4467	
359	xcxtixqawr	4923	359	7619	
360	sqdujlsubc	700	360	431	
360	sqdujlsubc	700	360	972	
362	sxfupbdqum	4850	362	4586	
364	yuaenzioeo	3742	364	2968	
365	whbbzdyndt	880	365	881	
366	hknnqxwqva	3106	366	3926	
367	tloyubhzia	840	367	7177	
368	rfckldccyi	3382	368	3975	
368	rfckldccyi	3382	368	10458	
368	rfckldccyi	3382	368	1874	
370	yslzjurzqj	4838	370	1013	
375	fejabwgehh	3668	375	5950	
375	fejabwgehh	3668	375	8181	
377	sbfrsxeehl	339	377	10044	
378	nfowcvdjdr	816	378	8282	
380	poosofozje	4019	380	8147	
382	splasknric	1527	382	6380	
385	uqkrcttoka	3938	385	7850	
385	uqkrcttoka	3938	385	7007	
387	nbmozhobfd	3816	387	6171	
388	wucuuttlns	327	388	3537	
389	vckeqwotzw	754	389	6295	
389	vckeqwotzw	754	389	10971	
391	hbzllmwkub	1289	391	10466	
391	hbzllmwkub	1289	391	4003	
393	lqmvsafmgc	1812	393	4648	
394	yhbflamomd	249	394	8860	
394	yhbflamomd	249	394	7309	
395	yxwakqxajd	4000	395	3033	
395	yxwakqxajd	4000	395	8641	
396	qbfchtsvgu	585	396	327	
396	qbfchtsvgu	585	396	2493	
397	namblipcax	2588	397	7946	
399	dgsetfaizs	3957	399	6888	
400	rjtxydntzk	4292	400	958	
400	rjtxydntzk	4292	400	5427	
401	klrvrtjblf	2199	401	2718	
401	klrvrtjblf	2199	401	4285	
403	mohohheyrp	2498	403	175	
404	dczlewumzc	416	404	8813	
404	dczlewumzc	416	404	10187	
404	dczlewumzc	416	404	1362	
411	gsfdnppwwz	2891	411	1595	
412	oifcwotppd	2172	412	6751	
413	qneyszzxqu	1444	413	171	
413	qneyszzxqu	1444	413	10141	
413	qneyszzxqu	1444	413	138	
414	abuschpfjt	1734	414	4230	
415	ciodlfualo	420	415	1903	
419	smvckjpkph	1599	419	9541	
422	ijednjbccb	2319	422	9234	
422	ijednjbccb	2319	422	2391	
424	otibliisgq	1400	424	4653	
425	vvsvhbtfkl	1237	425	4558	
426	gqtsfsimzp	4843	426	6591	
428	ewvvesmpdx	3964	428	8896	
428	ewvvesmpdx	3964	428	4578	
429	gshtkfbovd	4025	429	3283	
429	gshtkfbovd	4025	429	732	
429	gshtkfbovd	4025	429	3971	
432	hgyhgnifnr	1646	432	3915	
433	ffgzvhsasn	3891	433	209	
434	deygpalfig	2240	434	4550	
435	xskflfkhij	1615	435	1213	
436	cvslgspcyk	1730	436	7497	
436	cvslgspcyk	1730	436	1519	
439	yoomncsxbp	2938	439	761	
441	xcoqyabjyf	4367	441	3755	
442	gorpruvxrq	3145	442	4796	
443	gqpppdlxdy	2651	443	10802	
446	vstjttxuxv	3303	446	3646	
447	gurtpewxjk	1847	447	7372	
447	gurtpewxjk	1847	447	10112	
448	ropisucqcg	2852	448	7217	
448	ropisucqcg	2852	448	4605	
449	yzygqkgmsh	1555	449	8088	
449	yzygqkgmsh	1555	449	5106	
449	yzygqkgmsh	1555	449	977	
450	prkedtoduz	4065	450	10012	
450	prkedtoduz	4065	450	6171	
454	wnsvbugqlb	3357	454	5903	
454	wnsvbugqlb	3357	454	10041	
455	cjlngfydus	2081	455	3858	
458	lmqxroqvnx	3544	458	10235	
458	lmqxroqvnx	3544	458	5079	
458	lmqxroqvnx	3544	458	8226	
459	vylffxjfgs	3256	459	9179	
461	udyqfpqsrv	4906	461	750	
462	fjiyvgtizr	3812	462	471	
463	hpwvhzgbwr	1108	463	10911	
464	qcchcsrubx	339	464	5697	
464	qcchcsrubx	339	464	7181	
465	elprisljzc	1659	465	6066	
466	wgkllzvoil	2582	466	1982	
470	rqonkajozi	1287	470	3687	
470	rqonkajozi	1287	470	6602	
470	rqonkajozi	1287	470	3936	
470	rqonkajozi	1287	470	6883	
471	svaqstbjpc	4439	471	6893	
472	bcmhxyjnvt	2344	472	2215	
473	lhfrkayvqp	2864	473	10145	
475	nsdaipeipi	3727	475	1047	
477	nicqkmnnzu	4152	477	5991	
478	qioncajuqi	4268	478	5326	
479	xnaaddemue	1494	479	2576	
479	xnaaddemue	1494	479	10314	
481	rpmcmtdcre	3924	481	9799	
483	crbujajcqg	1700	483	991	
485	uxfmuhehqy	4494	485	10171	
485	uxfmuhehqy	4494	485	4257	
487	qlautcelyc	2588	487	8903	
489	fauvtufnwc	2772	489	7549	
491	xwepiavwzn	3360	491	2421	
491	xwepiavwzn	3360	491	2109	
491	xwepiavwzn	3360	491	6728	
491	xwepiavwzn	3360	491	10123	
492	pjeredowem	3769	492	3209	
492	pjeredowem	3769	492	7597	
493	potsmfdgto	4729	493	9823	
493	potsmfdgto	4729	493	6191	
495	mopkzryhkl	3183	495	4930	
495	mopkzryhkl	3183	495	3017	
495	mopkzryhkl	3183	495	7212	
495	mopkzryhkl	3183	495	58	
496	ohumillxpi	1902	496	4075	
498	vixmbnhjjg	4892	498	1167	
499	vcsrulnhvf	3402	499	7327	
500	lidaymlkaa	690	500	10141	
500	lidaymlkaa	690	500	2904	
500	lidaymlkaa	690	500	3135	
501	ifdjmfslhf	871	501	8381	
505	gzyalxzivx	1356	505	4634	
508	zzjepyzefi	954	508	6418	
508	zzjepyzefi	954	508	7600	
514	rdifntvdra	3974	514	836	
518	kqoigbdbte	3702	518	202	
519	eaqpgskrzt	1356	519	8810	
519	eaqpgskrzt	1356	519	6523	
520	fslkaiywps	122	520	9260	
522	oryivsjdss	1862	522	9506	
522	oryivsjdss	1862	522	7855	
523	xkcexlbwfz	1125	523	9803	
525	hikvdxlyzs	3116	525	6753	
529	ycehpkzltj	3051	529	5715	
531	rhbcayqhom	2821	531	889	
531	rhbcayqhom	2821	531	9333	
534	auvshlrrii	1807	534	8707	
535	ugbdoyitvg	3641	535	7601	
539	okbcvagsxa	488	539	1623	
540	poekswvsnw	3	540	1505	
540	poekswvsnw	3	540	2826	
540	poekswvsnw	3	540	8593	
541	sezdcjdodw	4479	541	2679	
541	sezdcjdodw	4479	541	6265	
542	bbnufnyaww	1836	542	7760	
547	iwisapblvx	10	547	1244	
547	iwisapblvx	10	547	7889	
548	mdadpfxcxm	4644	548	8414	
548	mdadpfxcxm	4644	548	1847	
549	qbzukbnqao	1310	549	5418	
550	aibcgpumrt	1823	550	9138	
550	aibcgpumrt	1823	550	7896	
550	aibcgpumrt	1823	550	3089	
551	apejkqevtb	4262	551	5860	
553	dwtsqdzwiy	4845	553	7790	
557	zsmsiyvvwp	3124	557	7385	
557	zsmsiyvvwp	3124	557	5822	
558	xbbvcwmsvi	2431	558	10306	
558	xbbvcwmsvi	2431	558	8804	
561	fvolhbhria	1345	561	6795	
563	smbpbivzkv	1757	563	5719	
566	yasuxsopms	4665	566	5639	
566	yasuxsopms	4665	566	2379	
567	pfjnkqablb	2970	567	8757	
568	eypnufwilk	1424	568	797	
568	eypnufwilk	1424	568	10726	
568	eypnufwilk	1424	568	6470	
568	eypnufwilk	1424	568	10621	
571	mbxdxkvljm	3078	571	8255	
574	afsurntaqp	4130	574	4244	
575	aeiyegaqia	707	575	9270	
575	aeiyegaqia	707	575	7002	
577	rwbfglvzmt	4778	577	5672	
577	rwbfglvzmt	4778	577	5059	
577	rwbfglvzmt	4778	577	4511	
578	jagsvpxmyc	4930	578	10504	
578	jagsvpxmyc	4930	578	8124	
578	jagsvpxmyc	4930	578	582	
580	xoxghaxuin	3303	580	9798	
580	xoxghaxuin	3303	580	5537	
580	xoxghaxuin	3303	580	9445	
583	tkydglmnhq	556	583	7461	
584	mhuawfmiji	4406	584	6502	
584	mhuawfmiji	4406	584	9973	
584	mhuawfmiji	4406	584	2311	
585	pibqnjmarf	1377	585	9140	
586	leurcbinwl	2393	586	6054	
587	syrguhfwww	1436	587	7594	
587	syrguhfwww	1436	587	10286	
589	rdbicgpybm	3790	589	4706	
590	zqizwouxrg	3806	590	7064	
590	zqizwouxrg	3806	590	4456	
593	vmjjaogxjf	4473	593	10427	
594	gmtqrrrpzz	4482	594	4373	
595	jdinlhjuvk	3975	595	2102	
596	zxbbpjawhg	187	596	2700	
597	apjmkqnakg	4940	597	1050	
598	pwbfmicmty	2979	598	705	
601	vkokjmygpy	3180	601	7424	
602	oopexaifkm	2983	602	10930	
602	oopexaifkm	2983	602	9398	
602	oopexaifkm	2983	602	5701	
605	rfnawimruz	2305	605	9461	
608	rldrrwtcbd	1669	608	6701	
611	skgnziuqqr	1332	611	5580	
612	noeeuoxjzb	3228	612	5905	
613	sguhzrwowg	4886	613	725	
614	rwvfuufsfi	1261	614	4832	
616	szhxnsrvoz	3526	616	6570	
616	szhxnsrvoz	3526	616	8952	
617	nxyxicswlr	266	617	1416	
618	oyjpvcllib	2532	618	3937	
620	vhfudnyvyq	3149	620	4860	
621	mdmnomheig	3998	621	8466	
622	sosztdkdmb	1366	622	7759	
622	sosztdkdmb	1366	622	3747	
622	sosztdkdmb	1366	622	1417	
623	ezwnpjlqxw	880	623	5420	
623	ezwnpjlqxw	880	623	4648	
624	dslaqtueqw	873	624	8446	
626	ecboxjktdo	1129	626	8694	
626	ecboxjktdo	1129	626	10365	
629	wxumueeziz	818	629	4594	
629	wxumueeziz	818	629	4107	
630	qffljxrnpf	1807	630	5974	
633	wmbmpcryeb	3248	633	8785	
633	wmbmpcryeb	3248	633	6009	
633	wmbmpcryeb	3248	633	7154	
634	fqnzqazywh	474	634	2053	
634	fqnzqazywh	474	634	385	
634	fqnzqazywh	474	634	8201	
636	jwcrptnugg	4850	636	5358	
637	tbzhtqkaqp	2153	637	3511	
638	rjmpbqmqfa	1145	638	7451	
643	evwyzhpnvl	953	643	3124	
643	evwyzhpnvl	953	643	9332	
643	evwyzhpnvl	953	643	3673	
644	trkuwjevjn	2513	644	2007	
645	zzvmhgfanh	3201	645	23	
648	dqpzqplwzk	2637	648	4000	
648	dqpzqplwzk	2637	648	9609	
650	kovjoghmmi	2385	650	1329	
650	kovjoghmmi	2385	650	4138	
653	ghmmpkwlni	2310	653	10241	
653	ghmmpkwlni	2310	653	3341	
656	urgnbgrzuv	3546	656	7173	
658	skvzawdkko	4925	658	8815	
661	ztfgogheco	61	661	7514	
663	hrgosvwbsh	4962	663	7365	
664	lqfnnhumyc	2442	664	2191	
668	nroxpjlgkz	3146	668	4601	
669	urhibzzajb	2513	669	10622	
669	urhibzzajb	2513	669	4574	
671	fgcmithjye	2760	671	885	
671	fgcmithjye	2760	671	348	
672	idqyjszopy	3098	672	9753	
672	idqyjszopy	3098	672	7372	
672	idqyjszopy	3098	672	8309	
672	idqyjszopy	3098	672	7989	
672	idqyjszopy	3098	672	825	
674	lvoxrulwfs	4622	674	5759	
676	wthwvqwtsf	3586	676	9736	
676	wthwvqwtsf	3586	676	631	
678	ehxuthyokt	4918	678	989	
678	ehxuthyokt	4918	678	10932	
679	dryhowmbxt	1058	679	263	
680	phvkgqwkjg	294	680	8071	
681	rwuqchnyug	892	681	2850	
681	rwuqchnyug	892	681	8	
685	rrhffzkqjc	4959	685	4849	
686	rkqpmoxkzs	2566	686	1793	
686	rkqpmoxkzs	2566	686	5056	
688	derfqodsqj	4864	688	9443	
692	crthwahxub	4647	692	10752	
692	crthwahxub	4647	692	8789	
693	ykuetdjrsr	190	693	3138	
694	brmtgdhwbe	2958	694	9394	
696	yijwwfzldm	1661	696	3475	
696	yijwwfzldm	1661	696	1033	
696	yijwwfzldm	1661	696	10686	
698	gslbimsvvo	4759	698	3305	
698	gslbimsvvo	4759	698	7409	
699	iaxzvjvwfg	1821	699	7863	
700	qurzvvsxpm	3365	700	8892	
701	udscgvdjjm	16	701	4954	
703	tcllrviroz	242	703	2828	
704	ggefkwxqis	318	704	2227	
705	lietoyhslt	2363	705	4274	
707	jthsjzbmbv	1206	707	3326	
709	kouatktycg	2410	709	3307	
709	kouatktycg	2410	709	2059	
710	vezztvruzu	3295	710	6771	
711	ucllqreuul	4211	711	10463	
711	ucllqreuul	4211	711	275	
712	gokhnosdwq	1734	712	2519	
714	pbadgkvxcq	2825	714	2823	
716	ysrvczhnel	2072	716	2305	
716	ysrvczhnel	2072	716	10398	
716	ysrvczhnel	2072	716	6704	
717	xssiiqhkqg	4232	717	6014	
724	pgmuldwmot	516	724	5797	
724	pgmuldwmot	516	724	5701	
724	pgmuldwmot	516	724	8598	
724	pgmuldwmot	516	724	4057	
724	pgmuldwmot	516	724	8561	
726	xcjzhosfuu	4871	726	10041	
728	zjwptyqime	2285	728	5405	
729	ncnclfjdtg	1540	729	1841	
730	knqcsjhjyv	2668	730	5047	
732	smzgpdtako	4725	732	1307	
732	smzgpdtako	4725	732	9487	
734	lszvnhcuuc	1383	734	2005	
735	lpqyzvwude	2772	735	3658	
736	gvqlovtjse	3187	736	5554	
739	ovofquattb	1689	739	8136	
739	ovofquattb	1689	739	8957	
742	wagbworbng	3061	742	884	
743	ldeebaxlle	2825	743	10735	
743	ldeebaxlle	2825	743	5661	
744	exeuvrmows	1030	744	9603	
745	wxsojwdzlm	790	745	10081	
745	wxsojwdzlm	790	745	9985	
748	gnbragerng	989	748	1669	
749	igttpgwrau	2335	749	4210	
750	naoncolnys	2679	750	1132	
750	naoncolnys	2679	750	8551	
751	kuqbtlatyw	23	751	6600	
753	rvizddzegw	2440	753	4112	
753	rvizddzegw	2440	753	3772	
755	kyohyddquv	2407	755	2906	
756	nzqmmjtkfx	1301	756	9283	
757	nxgqutidbk	180	757	895	
759	bdaljcmbom	1041	759	6034	
762	mjtnbrtfih	4651	762	10030	
763	oqbllmajiq	1989	763	2847	
765	kyvvuunjwq	2121	765	5847	
768	vibqhumerl	4223	768	8574	
768	vibqhumerl	4223	768	8051	
770	ywohksfuas	1414	770	4971	
770	ywohksfuas	1414	770	7770	
772	zcxcoxoyji	481	772	9280	
774	xlrsglsfux	2744	774	3689	
774	xlrsglsfux	2744	774	3468	
774	xlrsglsfux	2744	774	3753	
775	jxuamjlxop	3176	775	4423	
775	jxuamjlxop	3176	775	4148	
777	wvtuwiguuz	4851	777	2124	
778	vttoszrtmt	1402	778	5735	
780	symeczdmaf	4	780	795	
781	ujpbswhoyr	2159	781	862	
781	ujpbswhoyr	2159	781	10771	
781	ujpbswhoyr	2159	781	9482	
782	hjkmusxmao	3829	782	6604	
784	czvzrweujf	1464	784	5385	
784	czvzrweujf	1464	784	9147	
784	czvzrweujf	1464	784	134	
787	pjnagvzojw	266	787	2845	
787	pjnagvzojw	266	787	363	
787	pjnagvzojw	266	787	10261	
787	pjnagvzojw	266	787	8684	
789	mcacaxavep	4264	789	312	
789	mcacaxavep	4264	789	9993	
792	draorsjwuc	546	792	8722	
793	reoxvqprzk	2874	793	1748	
793	reoxvqprzk	2874	793	2597	
793	reoxvqprzk	2874	793	5423	
794	qfkmcgszeh	2697	794	7271	
795	htgygbgukb	1617	795	5976	
796	hrfeumtbzq	2924	796	3956	
797	ekilcnwgdo	791	797	10077	
798	lxfscbwtsv	2863	798	6598	
798	lxfscbwtsv	2863	798	4362	
800	dqcxicnygz	2444	800	9039	
800	dqcxicnygz	2444	800	409	
802	iqopgrxyio	518	802	7091	
804	rgmogtuvkt	2705	804	10280	
807	uslgzpizfd	4641	807	8884	
807	uslgzpizfd	4641	807	9049	
807	uslgzpizfd	4641	807	3390	
808	lcllqteebv	2919	808	6173	
809	kqyjxrbkly	167	809	3034	
809	kqyjxrbkly	167	809	4555	
810	icwcitstlq	1122	810	5019	
811	qnhiojgokm	1460	811	1351	
811	qnhiojgokm	1460	811	1243	
811	qnhiojgokm	1460	811	9972	
